"","X","year","date","yearweek_ID","site_num","site_name","session_start_time","session_end_time","timestamp_focal.bhv.change","start_time_of_focal","length","file_id","focalbear_event","bear_name","sex","age","agesex","family","yrl_num","coy_num","num_offspring","coarse_code","fine_code","snorkel","carry_to_cover","video_time_behave_change","duration_of_behave","duration_in_seconds","start_time_within_the_minute","total_length_within_focalevent","sexing_comments"
"3538",3538,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:00:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:10:31","0:00:03",3,NA,2672,NA
"3539",3539,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:00:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,45,"","","0:10:33","0:00:02",2,NA,2672,NA
"3540",3540,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:00:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:10:39","0:00:06",6,NA,2672,NA
"3541",3541,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:00:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:10:45","0:00:06",6,NA,2672,NA
"3542",3542,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:00:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,30,31,"","","0:10:47","0:00:02",2,NA,2672,NA
"3543",3543,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:00:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:10:50","0:00:03",3,NA,2672,NA
"3544",3544,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:00:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"","","0:10:56","0:00:06",6,NA,2672,NA
"3545",3545,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:00:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,30,31,"","","0:10:58","0:00:02",2,NA,2672,NA
"3546",3546,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:01:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:11:22","0:00:24",24,NA,2672,NA
"3547",3547,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:01:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,30,31,"","","0:11:25","0:00:03",3,NA,2672,NA
"3548",3548,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:01:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:11:38","0:00:13",13,NA,2672,NA
"3549",3549,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:01:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:11:45","0:00:07",7,NA,2672,NA
"3550",3550,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:01:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,45,"","","0:11:47","0:00:02",2,NA,2672,NA
"3551",3551,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:01:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:11:49","0:00:02",2,NA,2672,NA
"3552",3552,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:01:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:11:54","0:00:05",5,NA,2672,NA
"3553",3553,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:01:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:11:56","0:00:02",2,NA,2672,NA
"3554",3554,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:01:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:11:58","0:00:02",2,NA,2672,NA
"3555",3555,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:01:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:12:03","0:00:05",5,NA,2672,NA
"3556",3556,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:01:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,30,31,"","","0:12:05","0:00:02",2,NA,2672,NA
"3557",3557,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:01:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:12:09","0:00:04",4,NA,2672,NA
"3558",3558,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:01:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:12:11","0:00:02",2,NA,2672,NA
"3559",3559,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:01:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:12:12","0:00:01",1,NA,2672,NA
"3560",3560,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:02:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:12:16","0:00:04",4,NA,2672,NA
"3561",3561,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:02:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:12:25","0:00:09",9,NA,2672,NA
"3562",3562,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:02:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:12:26","0:00:01",1,NA,2672,NA
"3563",3563,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:02:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,0,0,"","","0:12:40","0:00:14",14,NA,2672,NA
"3564",3564,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:02:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:12:46","0:00:06",6,NA,2672,NA
"3565",3565,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:02:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"","","0:12:50","0:00:04",4,NA,2672,NA
"3566",3566,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:02:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:13:06","0:00:16",16,NA,2672,NA
"3567",3567,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:02:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,30,31,"","","0:13:11","0:00:05",5,NA,2672,NA
"3568",3568,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:03:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:13:32","0:00:21",21,NA,2672,NA
"3569",3569,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:03:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,30,31,"","","0:13:34","0:00:02",2,NA,2672,NA
"3570",3570,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:03:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:13:52","0:00:18",18,NA,2672,NA
"3571",3571,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:03:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,30,31,"","","0:13:53","0:00:01",1,NA,2672,NA
"3572",3572,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:03:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,0,0,"","","0:13:56","0:00:03",3,NA,2672,NA
"3573",3573,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:03:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:14:03","0:00:07",7,NA,2672,NA
"3574",3574,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:03:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,30,31,"","","0:14:06","0:00:03",3,NA,2672,NA
"3575",3575,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:03:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:14:13","0:00:07",7,NA,2672,NA
"3576",3576,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:04:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:14:18","0:00:05",5,NA,2672,NA
"3577",3577,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:04:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:14:32","0:00:14",14,NA,2672,NA
"3578",3578,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:04:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:14:34","0:00:02",2,NA,2672,NA
"3579",3579,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:04:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:14:43","0:00:09",9,NA,2672,NA
"3580",3580,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:04:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,30,31,"","","0:14:45","0:00:02",2,NA,2672,NA
"3581",3581,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:04:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:14:59","0:00:14",14,NA,2672,NA
"3582",3582,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:04:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,30,31,"","","0:15:01","0:00:02",2,NA,2672,NA
"3583",3583,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:04:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:15:06","0:00:05",5,NA,2672,NA
"3584",3584,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:04:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:15:09","0:00:03",3,NA,2672,NA
"3585",3585,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:05:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:15:15","0:00:06",6,NA,2672,NA
"3586",3586,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:05:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:15:19","0:00:04",4,NA,2672,NA
"3587",3587,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:05:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:15:35","0:00:16",16,NA,2672,NA
"3588",3588,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:05:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:15:38","0:00:03",3,NA,2672,NA
"3589",3589,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:05:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:15:51","0:00:13",13,NA,2672,NA
"3590",3590,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:05:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,0,0,"","","0:15:56","0:00:05",5,NA,2672,NA
"3591",3591,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:05:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:16:02","0:00:06",6,NA,2672,NA
"3592",3592,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:05:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:16:06","0:00:04",4,NA,2672,NA
"3593",3593,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:05:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:16:12","0:00:06",6,NA,2672,NA
"3594",3594,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:06:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:16:16","0:00:04",4,NA,2672,NA
"3595",3595,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:06:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:16:26","0:00:10",10,NA,2672,NA
"3596",3596,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:06:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,0,0,"","","0:17:00","0:00:34",34,NA,2672,NA
"3597",3597,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:06:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:17:09","0:00:09",9,NA,2672,NA
"3598",3598,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:07:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:17:14","0:00:05",5,NA,2672,NA
"3599",3599,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:07:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:17:17","0:00:03",3,NA,2672,NA
"3600",3600,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:07:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:17:24","0:00:07",7,NA,2672,NA
"3601",3601,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:07:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:17:34","0:00:10",10,NA,2672,NA
"3602",3602,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:07:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:17:43","0:00:09",9,NA,2672,NA
"3603",3603,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:07:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:17:47","0:00:04",4,NA,2672,NA
"3604",3604,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:07:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,0,0,"","","0:17:53","0:00:06",6,NA,2672,NA
"3605",3605,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:07:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:18:04","0:00:11",11,NA,2672,NA
"3606",3606,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:07:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,0,0,"","","0:18:13","0:00:09",9,NA,2672,NA
"3607",3607,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:08:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:18:32","0:00:19",19,NA,2672,NA
"3608",3608,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:08:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:18:35","0:00:03",3,NA,2672,NA
"3609",3609,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:08:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:18:46","0:00:11",11,NA,2672,NA
"3610",3610,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:08:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,0,0,"","","0:19:02","0:00:16",16,NA,2672,NA
"3611",3611,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:09:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:19:46","0:00:44",44,NA,2672,NA
"3612",3612,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:09:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,0,0,"","","0:20:08","0:00:22",22,NA,2672,NA
"3613",3613,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:10:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:20:14","0:00:06",6,NA,2672,NA
"3614",3614,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:10:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:20:26","0:00:12",12,NA,2672,NA
"3615",3615,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:10:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,0,0,"","","0:20:27","0:00:01",1,NA,2672,NA
"3616",3616,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:10:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,200,200,"","","0:20:29","0:00:02",2,NA,2672,NA
"3617",3617,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:10:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,40,41,"y","","0:20:32","0:00:03",3,NA,2672,NA
"3618",3618,2020,"2020-09-07",202037,"B04","BELARKO","6:45:00","20:00:00","2020-09-07 12:11:00","11:49:46","0:21:35","2020-B0410-14","2020_B0410_FCL4","DARKMAMA(?)","FWY","ADULT","Female with young","Y",0,0,0,0,0,"","","0:21:35","0:01:03",63,NA,2672,NA
"3619",3619,2020,"2020-09-08",202037,"B04","BELARKO","6:25:00","20:00:00","2020-09-08 09:02:00","9:02:32","0:20:00","2020-B0411-03","2020_B0411_FCL2","DARKMAMA","FWY","ADULT","Female with young","Y",2,0,2,0,0,"","","0:00:03","0:00:03",3,NA,2281,NA
"3620",3620,2020,"2020-09-08",202037,"B04","BELARKO","6:25:00","20:00:00","2020-09-08 09:02:00","9:02:32","0:20:00","2020-B0411-03","2020_B0411_FCL2","DARKMAMA","FWY","ADULT","Female with young","Y",2,0,2,30,31,"","","0:00:05","0:00:02",2,NA,2281,NA
"3621",3621,2020,"2020-09-08",202037,"B04","BELARKO","6:25:00","20:00:00","2020-09-08 09:02:00","9:02:32","0:20:00","2020-B0411-03","2020_B0411_FCL2","DARKMAMA","FWY","ADULT","Female with young","Y",2,0,2,200,200,"","","0:00:22","0:00:17",17,NA,2281,NA
"3622",3622,2020,"2020-09-08",202037,"B04","BELARKO","6:25:00","20:00:00","2020-09-08 09:02:00","9:02:32","0:20:00","2020-B0411-03","2020_B0411_FCL2","DARKMAMA","FWY","ADULT","Female with young","Y",2,0,2,40,41,"","","0:00:24","0:00:02",2,NA,2281,NA
"3623",3623,2020,"2020-09-08",202037,"B04","BELARKO","6:25:00","20:00:00","2020-09-08 09:03:00","9:02:32","0:20:00","2020-B0411-03","2020_B0411_FCL2","DARKMAMA","FWY","ADULT","Female with young","Y",2,0,2,200,200,"","","0:00:50","0:00:26",26,NA,2281,NA
"3624",3624,2020,"2020-09-08",202037,"B04","BELARKO","6:25:00","20:00:00","2020-09-08 09:03:00","9:02:32","0:20:00","2020-B0411-03","2020_B0411_FCL2","DARKMAMA","FWY","ADULT","Female with young","Y",2,0,2,30,31,"","","0:00:59","0:00:09",9,NA,2281,NA
